fpr,tpr,thresholds
0.0,0.0,inf
0.014084507042253521,0.20512820512820512,1.0
0.056338028169014086,0.5897435897435898,0.8
0.23943661971830985,0.7948717948717948,0.6
0.352112676056338,0.9230769230769231,0.4
0.7183098591549296,0.9743589743589743,0.2
1.0,1.0,0.0
